UTC,dateTime,Anapra_o3,Teledyne_o3
"2019-05-31 09:30:00",1559295000,NULL,35.3879664816507
"2019-05-31 09:35:00",1559295300,NULL,35.7196220670428
"2019-05-31 09:40:00",1559295600,NULL,35.0993106336479
"2019-05-31 09:45:00",1559295900,NULL,33.6405104703681
"2019-05-31 09:50:00",1559296200,NULL,32.6554443924515
"2019-05-31 09:55:00",1559296500,NULL,33.5375871181488
"2019-05-31 10:00:00",1559296800,NULL,33.7824755581942
"2019-05-31 10:05:00",1559297100,NULL,33.4990054805104
"2019-05-31 10:10:00",1559297400,NULL,33.2741020679474
"2019-05-31 10:15:00",1559297700,NULL,32.857567563469
"2019-05-31 10:20:00",1559298000,NULL,32.4267459962426
"2019-05-31 10:25:00",1559298300,NULL,31.6280352918408
"2019-05-31 10:30:00",1559298600,NULL,31.1289854402895
"2019-05-31 10:35:00",1559298900,NULL,30.9614052888824
"2019-05-31 10:40:00",1559299200,NULL,30.7692127990723
"2019-05-31 10:45:00",1559299500,NULL,31.2096048519935
"2019-05-31 10:50:00",1559299800,NULL,31.8255530463325
"2019-05-31 10:55:00",1559300100,NULL,31.6016214609146
"2019-05-31 11:00:00",1559300400,NULL,30.6785566541884
"2019-05-31 11:05:00",1559300700,NULL,29.72863762467
"2019-05-31 11:10:00",1559301000,NULL,28.926216172009
"2019-05-31 11:15:00",1559301300,NULL,28.1110377923036
"2019-05-31 11:20:00",1559301600,NULL,29.6377107858658
"2019-05-31 11:25:00",1559301900,NULL,29.2400635586509
"2019-05-31 11:30:00",1559302200,NULL,28.0603262583415
"2019-05-31 11:35:00",1559302500,NULL,25.7808215908888
"2019-05-31 11:40:00",1559302800,NULL,21.6919259309769
"2019-05-31 11:45:00",1559303100,NULL,20.2078708601587
"2019-05-31 11:50:00",1559303400,NULL,10.9428776576195
"2019-05-31 11:55:00",1559303700,NULL,12.2258949398994
"2019-05-31 12:00:00",1559304000,NULL,14.6882366470144
"2019-05-31 12:05:00",1559304300,NULL,15.5546007990837
"2019-05-31 12:10:00",1559304600,NULL,18.8187193353492
"2019-05-31 12:15:00",1559304900,NULL,17.7714329490179
"2019-05-31 12:20:00",1559305200,NULL,15.4091097203697
"2019-05-31 12:25:00",1559305500,NULL,18.2513191896326
"2019-05-31 12:30:00",1559305800,NULL,24.4199808167248
"2019-05-31 12:35:00",1559306100,NULL,22.6388819159531
"2019-05-31 12:40:00",1559306400,NULL,21.873450980129
"2019-05-31 12:45:00",1559306700,NULL,23.6443471908569
"2019-05-31 12:50:00",1559307000,NULL,22.193491601944
"2019-05-31 12:55:00",1559307300,NULL,24.1660186671003
"2019-05-31 13:00:00",1559307600,NULL,24.1650694352162
"2019-05-31 13:05:00",1559307900,NULL,25.8600809845743
"2019-05-31 13:10:00",1559308200,NULL,27.9932309825246
"2019-05-31 13:15:00",1559308500,NULL,29.5394552069974
"2019-05-31 13:20:00",1559308800,NULL,31.9575849756018
"2019-05-31 13:25:00",1559309100,NULL,33.1098583965767
"2019-05-31 13:30:00",1559309400,NULL,32.8352562468729
"2019-05-31 13:35:00",1559309700,NULL,33.1968457756973
"2019-05-31 13:40:00",1559310000,NULL,33.4029271572451
"2019-05-31 13:45:00",1559310300,NULL,33.0727156650873
"2019-05-31 13:50:00",1559310600,NULL,34.0094057718913
"2019-05-31 13:55:00",1559310900,NULL,37.4777383442166
"2019-05-31 14:00:00",1559311200,NULL,34.4567105677221
"2019-05-31 14:05:00",1559311500,NULL,34.1139875737632
"2019-05-31 14:10:00",1559311800,NULL,36.7667694091797
"2019-05-31 14:15:00",1559312100,NULL,37.1296104982675
"2019-05-31 14:20:00",1559312400,NULL,37.1353464126587
"2019-05-31 14:25:00",1559312700,NULL,37.3938605444772
"2019-05-31 14:30:00",1559313000,NULL,37.2729117611805
"2019-05-31 14:35:00",1559313300,NULL,38.1283197977457
"2019-05-31 14:40:00",1559313600,NULL,37.241141789396
"2019-05-31 14:45:00",1559313900,NULL,38.776357062069
"2019-05-31 14:50:00",1559314200,NULL,41.1702641986665
"2019-05-31 14:55:00",1559314500,NULL,43.0971858326982
"2019-05-31 15:00:00",1559314800,NULL,41.9054497344584
"2019-05-31 15:05:00",1559315100,NULL,45.4676771897536
"2019-05-31 15:10:00",1559315400,NULL,44.6469382261619
"2019-05-31 15:15:00",1559315700,NULL,45.7033315248127
"2019-05-31 15:20:00",1559316000,NULL,45.6290159814152
"2019-05-31 15:25:00",1559316300,NULL,44.2197676402767
"2019-05-31 15:30:00",1559316600,NULL,44.4813602726634
"2019-05-31 15:35:00",1559316900,NULL,46.4431604456019
"2019-05-31 15:40:00",1559317200,NULL,47.6407836437225
"2019-05-31 15:45:00",1559317500,NULL,48.5060846328735
"2019-05-31 15:50:00",1559317800,NULL,48.014012996967
